  0,0.002108,0.897146,10.209924,0.693136,0.048780,0.107105,0.199364,0.030930,0.049173,0.072339
  1,0.881616,0.934955,0.504462,0.605018,0.275716,0.418876,0.603393,0.182942,0.228791,0.275341
  2,0.933100,0.933335,0.080279,0.586377,0.283139,0.419936,0.625663,0.182924,0.226537,0.278178
  3,0.932831,0.932783,0.080659,0.589828,0.278897,0.424178,0.620361,0.182027,0.228695,0.278303
  4,0.931633,0.931568,0.083856,0.606259,0.286320,0.429480,0.612937,0.186277,0.231955,0.278520
  5,0.932612,0.932892,0.083564,0.670511,0.275716,0.430541,0.615058,0.184516,0.234410,0.281455
  6,0.943977,0.944008,0.071013,0.817315,0.288441,0.437964,0.617179,0.196581,0.244329,0.290151
  7,0.945840,0.945898,0.068690,1.039882,0.295864,0.433722,0.624602,0.202222,0.246668,0.295127
  8,0.941429,0.943961,0.054677,0.970645,0.302227,0.436903,0.622481,0.197894,0.240819,0.287642
  9,0.942116,0.945524,0.044159,0.838241,0.300106,0.441145,0.630965,0.193531,0.238696,0.286285
 10,0.944680,0.946995,0.033303,0.704536,0.305408,0.449629,0.642630,0.197831,0.244059,0.292357
 11,0.947151,0.949634,0.026443,0.625485,0.321315,0.468717,0.648993,0.206750,0.254033,0.299328
 12,0.951242,0.953460,0.021734,0.587292,0.340403,0.489926,0.670201,0.220797,0.268648,0.313905
 13,0.954531,0.956844,0.018896,0.565579,0.347826,0.507953,0.678685,0.226004,0.277530,0.320793
 14,0.958370,0.960260,0.016525,0.551401,0.358431,0.515376,0.697773,0.232823,0.283453,0.329395
 15,0.960625,0.962446,0.015160,0.544519,0.369035,0.529162,0.696713,0.239623,0.291526,0.333850
 16,0.962923,0.964572,0.014065,0.538223,0.378579,0.548250,0.711559,0.244075,0.298762,0.340055
 17,0.963431,0.964936,0.013730,0.535837,0.387063,0.553552,0.717922,0.246518,0.299991,0.341448
 18,0.965107,0.966708,0.013290,0.532209,0.384942,0.552492,0.724284,0.248420,0.302751,0.346116
 19,0.967201,0.968323,0.012394,0.528610,0.377519,0.563097,0.725345,0.248350,0.308411,0.349171
 20,0.967169,0.968556,0.012065,0.527119,0.392365,0.564157,0.740191,0.255225,0.310618,0.354793
 21,0.967569,0.968934,0.012035,0.527517,0.383881,0.554613,0.733828,0.252494,0.308320,0.354000
 22,0.969075,0.970161,0.011728,0.524723,0.389183,0.564157,0.742312,0.254758,0.311442,0.356658
 23,0.970165,0.971344,0.011288,0.521220,0.395546,0.569459,0.734889,0.256728,0.313073,0.355175
 24,0.969775,0.970931,0.011128,0.523015,0.398727,0.574761,0.743372,0.260303,0.317319,0.359799
 25,0.970649,0.971768,0.010317,0.520463,0.407211,0.577943,0.756098,0.262260,0.317298,0.362318
 26,0.970597,0.971767,0.011191,0.520958,0.405090,0.582185,0.749735,0.262546,0.319519,0.361588
 27,0.970232,0.971679,0.010786,0.520890,0.407211,0.585366,0.750795,0.264394,0.321023,0.362829
 28,0.972335,0.973408,0.009819,0.517129,0.412513,0.575822,0.758218,0.267952,0.320114,0.366454
 29,0.972176,0.973203,0.009734,0.517601,0.401909,0.577943,0.764581,0.263379,0.320389,0.367846
 30,0.973015,0.974077,0.009496,0.515159,0.410392,0.588547,0.768823,0.271820,0.329050,0.374440
 31,0.972241,0.973390,0.010072,0.516726,0.405090,0.579003,0.768823,0.266712,0.323031,0.371192
 32,0.973459,0.974451,0.009650,0.515605,0.405090,0.574761,0.770944,0.268625,0.323890,0.373753
 33,0.973221,0.974527,0.009594,0.514993,0.404030,0.584305,0.776246,0.266721,0.325124,0.373788
 34,0.973381,0.974399,0.009753,0.515241,0.409332,0.589608,0.779427,0.268403,0.326664,0.375070
 35,0.973737,0.974814,0.009408,0.514458,0.405090,0.593849,0.769883,0.266304,0.327163,0.371857
 36,0.974218,0.975379,0.008570,0.513294,0.416755,0.593849,0.783669,0.274316,0.330981,0.379297
 37,0.974454,0.975460,0.009069,0.512246,0.417815,0.593849,0.775186,0.276632,0.333494,0.379781
 38,0.974966,0.975988,0.008562,0.510965,0.409332,0.599152,0.770944,0.273186,0.334732,0.378612
 39,0.975066,0.976010,0.008930,0.511044,0.418876,0.589608,0.769883,0.276353,0.331628,0.377755
 40,0.975692,0.976824,0.008492,0.510548,0.414634,0.588547,0.780488,0.276729,0.333357,0.382391
 41,0.975443,0.976517,0.008776,0.510213,0.417815,0.588547,0.779427,0.275830,0.331317,0.380086
 42,0.976048,0.977172,0.008127,0.509846,0.412513,0.597031,0.777306,0.273890,0.333604,0.379496
 43,0.976237,0.977302,0.008441,0.508975,0.415695,0.594910,0.777306,0.277375,0.335404,0.381669
 44,0.976679,0.977629,0.008128,0.508488,0.417815,0.608696,0.769883,0.278952,0.340200,0.381026
 45,0.975835,0.976961,0.008616,0.509559,0.419936,0.598091,0.786850,0.280273,0.337519,0.385203
 46,0.977211,0.978305,0.007981,0.507090,0.424178,0.586426,0.774125,0.279733,0.332751,0.380635
 47,0.976842,0.977839,0.008141,0.507334,0.431601,0.608696,0.776246,0.286005,0.343173,0.385654
 48,0.977733,0.978646,0.007421,0.507101,0.420997,0.611877,0.777306,0.281375,0.343048,0.384815
 49,0.978116,0.979187,0.007531,0.505388,0.432662,0.608696,0.778367,0.285463,0.342057,0.385055
 50,0.977888,0.979069,0.007383,0.506138,0.418876,0.608696,0.777306,0.278096,0.339661,0.382504
 51,0.978102,0.979155,0.006812,0.506425,0.423118,0.609756,0.768823,0.283475,0.343688,0.384117
 52,0.978733,0.979780,0.007272,0.504722,0.427359,0.605514,0.777306,0.286546,0.344331,0.387888
 53,0.977972,0.979161,0.006968,0.504725,0.426299,0.605514,0.779427,0.285529,0.343535,0.387338
 54,0.978557,0.979525,0.007245,0.505702,0.425239,0.615058,0.780488,0.289051,0.350243,0.392122
 55,0.978249,0.979408,0.006955,0.505785,0.427359,0.609756,0.785790,0.287584,0.346410,0.391102
 56,0.978665,0.979709,0.006695,0.505510,0.425239,0.605514,0.786850,0.285026,0.343565,0.389470
 57,0.979704,0.980700,0.006196,0.504083,0.423118,0.599152,0.786850,0.286261,0.343551,0.391402
 58,0.978959,0.980078,0.006576,0.504277,0.435843,0.605514,0.790032,0.287808,0.342582,0.389290
 59,0.978591,0.979792,0.006638,0.505892,0.429480,0.608696,0.782609,0.287096,0.344794,0.388952
 60,0.979011,0.980236,0.006650,0.504245,0.430541,0.613998,0.786850,0.290504,0.349599,0.393296
 61,0.979690,0.980681,0.006145,0.504393,0.435843,0.611877,0.787911,0.293002,0.350009,0.394499
 62,0.979436,0.980600,0.006032,0.504490,0.440085,0.605514,0.790032,0.294734,0.347823,0.394785
 63,0.978896,0.980111,0.006812,0.505786,0.442206,0.615058,0.791092,0.298209,0.353371,0.397726
 64,0.979651,0.980742,0.006005,0.505282,0.448568,0.604454,0.780488,0.297235,0.347365,0.392450
 65,0.979744,0.980660,0.005979,0.504766,0.449629,0.619300,0.784730,0.299499,0.353935,0.395816
 66,0.979318,0.980314,0.006283,0.505663,0.440085,0.619300,0.786850,0.295158,0.353326,0.395881
 67,0.979577,0.980843,0.006041,0.504099,0.457052,0.615058,0.796394,0.306646,0.357896,0.403825
 68,0.980356,0.981386,0.005822,0.503576,0.447508,0.613998,0.786850,0.299120,0.353445,0.397400
 69,0.980485,0.981379,0.005978,0.502687,0.445387,0.619300,0.788971,0.300682,0.357042,0.400174
