 72,0.979447,0.980614,0.006088,0.504400,0.446448,0.623542,0.793213,0.300699,0.357880,0.400781
 73,0.980131,0.981099,0.005913,0.503471,0.455992,0.624602,0.785790,0.304939,0.359199,0.400061
 74,0.980545,0.981581,0.005761,0.502590,0.447508,0.624602,0.783669,0.301948,0.358939,0.399282
 75,0.979535,0.980823,0.005993,0.503694,0.436903,0.618240,0.786850,0.295797,0.354435,0.397321
 76,0.980143,0.981089,0.005642,0.503818,0.444327,0.621421,0.792153,0.298116,0.354886,0.398170
 77,0.980351,0.981413,0.005712,0.504078,0.437964,0.623542,0.796394,0.297231,0.356420,0.399872
 78,0.980502,0.981626,0.005887,0.502836,0.434783,0.606575,0.805938,0.297128,0.352589,0.403327
 79,0.980121,0.981218,0.005848,0.503960,0.450689,0.616119,0.802757,0.304302,0.356911,0.404125
 80,0.980105,0.981360,0.005725,0.502944,0.453871,0.622481,0.796394,0.307408,0.361632,0.405869
 81,0.980580,0.981653,0.005579,0.503634,0.459173,0.615058,0.794274,0.312593,0.362432,0.407854
 82,0.980465,0.981819,0.005620,0.502650,0.449629,0.612937,0.787911,0.307699,0.359966,0.404437
 83,0.980303,0.981174,0.005601,0.504190,0.452810,0.610817,0.792153,0.304888,0.356136,0.402330
 84,0.980574,0.981655,0.005285,0.503515,0.448568,0.628844,0.786850,0.306534,0.364707,0.404733
 85,0.980197,0.981630,0.005727,0.503775,0.451750,0.618240,0.783669,0.305565,0.359089,0.401201
 86,0.980774,0.981936,0.005295,0.503416,0.453871,0.619300,0.804878,0.305880,0.359295,0.406377
